"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"C1",0.170500098339567,-0.579650073401031,0.396942853530399,0.742983832175201,0.445467181188668,0.113259893303671,-0.333787031308952,0.218963440644017,0.517083655799955,0.218987520551413,-0.322515173741017,0.883943467934139,0.544855966052007,0.50673170255279,0.891649142282774,0.457184644935504,-0.143949901677761,0.0310408635629072,-0.238478283686367,-1.2592877709129,0.869068071530884,-0.903490470470656,-0.136843841454072,-0.350648604150071,0.965124570088433,0.314599687240779,-0.496376779183485,0.942893745552396,0.80550131140155,0.476372698250883,-0.174152919865568,0.0539330641589879,-1.40501169675878,0.640305736193201,1.75329354515511,0.319186821071124,0.430509766642214,-0.343592957033821,-1.34478777104533,-0.0931514905922242,0.376568147687431,-0.151131072441923,-0.706033097175661,-0.341435202274852,0.676541538260152,-0.922504049322107,-1.24026797957326,-0.264240618895729,0.77864927614635,-0.423182237466981
"C2",-0.116700296249759,-0.462178728203787,1.01275668166202,-0.384351529667391,-1.12756477071884,0.846585156545638,0.155375346390301,-0.748636159469217,0.194945670104625,-0.0723571372484468,-0.0254792361190914,-0.191431640563096,-0.403351924620348,0.895226718764823,-0.497419596416525,-0.429914114091898,0.434092243013413,0.68816218102106,-1.14119085971061,-0.291759017312445,-1.86158070196336,-0.138961481804588,0.64015163830446,0.100073375015505,-0.656537012026138,0.514105128795696,-0.0831505028372634,0.434403316844925,-1.95717730705897,-0.297982612242002,0.885539643366275,0.490924762847588,-0.213480809979907,0.557360238769033,0.311624897419589,-0.679482282129071,-1.06943887771295,0.724195110311644,0.249802845972933,0.43038193048958,0.750614746456451,0.880522393614968,0.284363360894147,-0.189960647722498,0.586314648996333,-0.725205973457067,0.623248349354077,0.333751452966472,-0.187846380010841,-0.462500919811126
"C3",0.102443813209736,0.0904159082405757,0.483761905669555,-0.168716379877668,0.494275401494117,0.31419940822886,0.101163114734133,0.0164852977163949,0.293394984962214,-0.360946375932876,0.00844534435560264,-0.438985390466963,0.0816164439336937,1.28575242922077,-0.369584474645687,-0.287642756422845,0.11733996166415,0.463070190886774,0.36631962822181,0.551283710489036,-0.106166154512386,-1.22783830442775,0.277312589353351,1.46174423362227,0.0623126184735316,-0.582354150085894,-0.580371762016024,-0.0960482968761525,0.716931321149568,0.480793648466164,-0.080387458580436,0.461762639159006,-0.167612662961864,0.704782995802302,0.263132385277162,0.592943325214228,-0.472208741446459,0.296317093818248,-0.592660047780013,0.284905686327315,-0.816901868514492,-0.612848095880289,0.475138718949596,0.984455016309628,0.135589666550849,0.428101063508246,-0.583494456676379,0.501441223619996,-0.108789789916608,-1.50338995611547
"C4",0.848334729334183,0.376901729456234,0.765083455075166,0.432824691568125,-0.873652542526679,-0.254196002669243,0.622040749792208,0.518384635892312,-0.159183250595474,0.290924013352541,0.071092106163113,-0.262154589756594,0.133249152314016,0.0922128577875296,0.856400577373633,-0.0796124535575159,-1.01481228859241,0.00377297833195878,-0.0751753186051749,-0.100348370156868,-0.0617450357012552,-0.0597790747951281,-0.607596846026002,-0.209192405520878,-0.633695910005331,-0.586417249233229,0.141180503297002,0.0941630102705816,0.544746975805478,-0.189550105047133,0.481058185794536,0.823116050572978,0.0901056106341043,-1.28135925977822,0.660711822305849,-0.320517451073509,0.0213153362546422,-0.785895264042672,-0.370832948947036,0.480773892241674,0.230405250699036,0.303562225931348,0.602635150240099,-0.247182867679955,-0.358338285862911,-0.278223544588404,0.149796480359118,-0.869098076300699,0.295419108929978,-0.589744928551731
"C5",-0.801088594985899,0.217452848063658,-0.258475534983732,-0.517949587057559,0.318441191206622,0.133827262075369,-0.372256789459502,0.948136362020577,0.679179541039805,-1.22011177006463,0.631081852132318,0.17807843749866,-1.00148512068017,0.459415981643622,-0.152261187749051,0.23359805158577,-0.0316440884645196,-0.417111276042484,1.31225117980091,-0.345863253658341,0.0971561378294216,-0.763931343218019,1.02762556055849,-1.14891900284231,1.15213588989712,0.0236679668957489,0.721612726776373,-0.893639008793085,-0.619828500130355,0.416849991362563,-0.00411963062820673,0.176584138378761,0.200924954271682,1.54323385142269,-0.529182082125617,0.362055885488647,-0.42347243586083,0.0575647642766875,0.444451539105882,0.0358319750531498,-0.0802603048973367,-0.0999421722351768,0.349335801714149,0.357691481063458,0.258097626137883,0.0260325391609586,-0.174186174263603,0.725840589416406,0.632476508846097,-0.620400661348525
"C6",0.22602231435076,-0.288393588136005,1.00686178321277,0.185818144075817,0.199689401733072,1.26704903297384,-0.582240970274726,-0.0132613358175315,0.381307531192706,0.547984064427255,-1.0912734316399,-0.234114777018571,0.530525605005119,1.19327925509529,0.0820208312454104,0.02949209570668,0.187837319431197,0.257568758625611,0.0852265958925977,-0.251564811213688,-0.934648156581023,-0.774275811511925,-0.125008143255019,0.290381204392597,0.0107980386470361,0.0310611248515557,-0.0297415893287566,0.84613793724782,0.881567372018475,0.92659075772061,-1.46375926841209,-0.507411826653128,0.211004024047874,1.05021180145681,0.558935232806691,0.992024800928298,0.210085782851724,1.1629959160008,-1.38050853013763,0.62300128567424,-0.0738419062890239,-0.668195403542843,-0.0768424824289908,-0.174655179494862,0.197656089285112,0.745518017189492,-0.594603391467861,-1.14844066368525,-0.701214287772825,-1.40517570185165
"C7",-0.0224366874198345,1.41637340297654,0.530873219590794,0.0827278817397226,-0.502564579240694,0.567299947099561,-0.427891166748236,-0.182630250287246,0.410105934075805,-0.206555928332726,-0.0483143350449098,0.149761160747584,0.00852330218792859,0.947989182441705,0.312453964570869,-0.463934927135183,0.253964986996459,0.871334376074021,0.319281390098127,0.413740425704268,-0.753033746408434,-0.403120338801048,-0.895657373103175,0.852482515887176,-0.624026898201924,-0.263842936592238,0.0244652101592343,0.281186122299175,0.244163883199997,-0.0214306829933137,0.93252534462755,0.863977686445428,-0.0742198023449006,-0.0359112702810966,0.125189626970664,0.827918787130154,-0.0662101765884811,0.45199471274365,-0.797855984953373,0.617394809215606,-0.760962162143814,0.613157358308875,-0.0229813347884142,0.532357796376189,0.00708003609569134,0.623693827368148,-0.359236561510861,0.0687172821549566,1.0021108497822,-1.55999716536074
"C8",-0.252487132384479,0.846457667022297,-0.257092224384734,0.837459582102756,-0.0106885373771501,-1.0970321942633,0.662972625773282,0.195492962418344,0.237251883271255,-0.33551788147328,0.0556317526460737,-0.555936809870592,0.733035297505696,-0.855308426874246,0.101276567819233,0.168719842911204,-0.616221516623521,-0.452954027467753,-1.25195805222248,0.118618065806885,0.308633784200123,0.00208688272188114,0.388432743092137,-0.215693606044743,-0.641276648248836,-0.0243178197817699,0.177262933598424,-1.34823890391525,1.18686897485827,-0.757871835371991,0.238102252106269,-0.428731798856301,0.57000867817094,0.20126955855992,-0.29066191382779,-0.32145789273245,1.60274453363394,-0.22534547471435,0.820858633432684,-0.170284774001425,-0.197421411197147,-0.413717199803055,-0.170384442122767,1.0208642827558,0.188030631496161,0.741554517971222,0.777449564494822,0.763190886719926,0.799227215680177,0.145319319926993
"C9",0.296904965693965,-0.507262212805376,0.53487446108151,0.0408198806998677,-0.565661091854214,-0.128016917309481,0.416929139560613,0.273292422864019,-0.0456053065682211,0.69900458439797,0.191446901976081,-0.271303191313491,-0.576735721741506,-1.89297020887801,0.415718091698903,0.0935026048558067,0.1244224876864,0.643292010941384,-0.440051641309775,-0.0718825516437359,-0.997774033965853,1.08733466632492,0.384426026435205,-0.0462887931798006,0.196743910755312,0.209422470287141,-1.1492720884551,-0.382231423491177,-0.496339767641897,0.39352035993841,-0.280700107067134,0.65332747208476,1.01147477510973,-1.1340037870776,0.63955465258381,0.0650898510144866,-1.19855179535905,-1.06554736905775,0.189711916395411,-0.869221602705301,-1.28739816314498,-0.183872243532127,-1.40983485469791,-0.181664869936493,-0.242885671610048,-0.87057517242532,-0.356003941853389,0.432655637203353,0.37117252697979,1.04257313271755
"C10",0.220206441617531,-0.0781260294644402,0.082888469652794,0.275013395051337,-0.660904898715052,0.433577957053079,0.831016034654816,0.242660567282507,0.231683998979008,-0.533852304460828,-0.10249953245445,1.01496302776573,1.36083292811437,-0.923722556854431,0.137458445876486,0.0788094058693589,-0.782762968687456,0.172219261206735,1.34585836941584,1.381871502655,-0.0488285104703834,-0.163455933468493,0.852452951689966,-0.613453054149228,-0.296155324759594,-0.759795063748258,-0.238564574075306,1.23157646264949,0.0806395329497851,0.63747301952565,0.652871812170622,-0.362450131479237,-0.179572748221376,0.840658188679974,0.199381908687471,0.0362007895177364,-1.01069166002176,-0.0141220965347041,-1.07291199374925,-0.109310271620369,-0.59890323234107,-1.11838909203131,-0.108833864385074,0.697214784032485,0.0269332673057453,0.0832975549788269,-0.145331941278432,-0.443557016247701,-0.0360752151214755,0.0355670109673121
